"","GEOID","BF_COUNT","PB_COUNT","STATE_NUM","STATE_TERR","STATE_CODE"
"38730","29099700504",NA,NA,"29","Missouri","MO"
"38731","29099700207",NA,NA,"29","Missouri","MO"
"38732","29099700119",NA,NA,"29","Missouri","MO"
"38733","29099700209",NA,NA,"29","Missouri","MO"
"38734","29099700211",NA,NA,"29","Missouri","MO"
"38735","29099700402",NA,NA,"29","Missouri","MO"
"38736","29099701404",NA,NA,"29","Missouri","MO"
"38737","29099700114",NA,NA,"29","Missouri","MO"
"38738","29099700116",NA,NA,"29","Missouri","MO"
"38739","29099700503",NA,NA,"29","Missouri","MO"
"38740","29099700206",NA,NA,"29","Missouri","MO"
"38741","29099700118",NA,NA,"29","Missouri","MO"
"38742","29177080200",NA,NA,"29","Missouri","MO"
"38743","29099700208",NA,NA,"29","Missouri","MO"
"38744","29099700210",NA,NA,"29","Missouri","MO"
"38745","29099700401",NA,NA,"29","Missouri","MO"
"38746","29099700801",1,NA,"29","Missouri","MO"
"38747","29099701403",NA,NA,"29","Missouri","MO"
"38748","29183980000",NA,NA,"29","Missouri","MO"
"38749","29183312205",NA,NA,"29","Missouri","MO"
"38750","29183312094",NA,NA,"29","Missouri","MO"
"38751","29183312400",NA,NA,"29","Missouri","MO"
"38752","29177080300",NA,NA,"29","Missouri","MO"
"38753","29177080100",NA,1,"29","Missouri","MO"
"38754","29177080000",NA,NA,"29","Missouri","MO"
"38755","29027070700",NA,NA,"29","Missouri","MO"
"38756","29021003000",8,NA,"29","Missouri","MO"
"38757","29027070600",NA,NA,"29","Missouri","MO"
"38758","29027070100",1,NA,"29","Missouri","MO"
"38759","29027070400",NA,1,"29","Missouri","MO"
"38760","29027070500",NA,NA,"29","Missouri","MO"
"38761","29027070300",NA,9,"29","Missouri","MO"
"38762","29027070800",NA,NA,"29","Missouri","MO"
"38763","29027070200",NA,NA,"29","Missouri","MO"
"38764","29035960100",NA,NA,"29","Missouri","MO"
"38765","29035960200",NA,NA,"29","Missouri","MO"
"38766","29189214100",3,NA,"29","Missouri","MO"
"38767","29061470100",NA,1,"29","Missouri","MO"
"38768","29061470200",NA,NA,"29","Missouri","MO"
"38769","29127960600",NA,NA,"29","Missouri","MO"
"38770","29127960800",NA,1,"29","Missouri","MO"
"38771","29201780200",NA,NA,"29","Missouri","MO"
"38772","29119070200",NA,NA,"29","Missouri","MO"
"38773","29119070100",NA,NA,"29","Missouri","MO"
"38774","29119070400",NA,1,"29","Missouri","MO"
"38775","29119070300",NA,NA,"29","Missouri","MO"
"38776","29217950400",NA,1,"29","Missouri","MO"
"38777","29217950500",NA,NA,"29","Missouri","MO"
"38778","29217950200",NA,NA,"29","Missouri","MO"
"38779","29217950600",1,NA,"29","Missouri","MO"
"38780","29217950100",NA,NA,"29","Missouri","MO"
"38781","29217950300",NA,NA,"29","Missouri","MO"
"38782","29155470600",NA,NA,"29","Missouri","MO"
"38783","29155470300",1,NA,"29","Missouri","MO"
"38784","29155470200",NA,NA,"29","Missouri","MO"
"38785","29155470100",NA,NA,"29","Missouri","MO"
"38786","29155470500",NA,NA,"29","Missouri","MO"
"38787","29165030208",NA,NA,"29","Missouri","MO"
"38788","29165030209",NA,NA,"29","Missouri","MO"
"38789","29189220200",2,NA,"29","Missouri","MO"
"38790","29189220802",NA,NA,"29","Missouri","MO"
"38791","29189220803",NA,NA,"29","Missouri","MO"
"38792","29077000400",NA,NA,"29","Missouri","MO"
"38793","29077000700",49,2,"29","Missouri","MO"
"38794","29077000800",5,NA,"29","Missouri","MO"
"38795","29165030101",NA,NA,"29","Missouri","MO"
"38796","29165030305",NA,NA,"29","Missouri","MO"
"38797","29165030500",NA,1,"29","Missouri","MO"
"38798","29165030700",NA,NA,"29","Missouri","MO"
"38799","29165030306",NA,NA,"29","Missouri","MO"
"38800","29165030102",NA,NA,"29","Missouri","MO"
"38801","29165030002",NA,NA,"29","Missouri","MO"
"38802","29165030103",NA,NA,"29","Missouri","MO"
"38803","29165030600",NA,NA,"29","Missouri","MO"
"38804","29165030201",NA,NA,"29","Missouri","MO"
"38805","29165030001",NA,NA,"29","Missouri","MO"
"38806","29165030401",1,NA,"29","Missouri","MO"
"38807","29019000900",NA,NA,"29","Missouri","MO"
"38808","29023950400",NA,NA,"29","Missouri","MO"
"38809","29077000900",10,NA,"29","Missouri","MO"
"38810","29023950700",NA,NA,"29","Missouri","MO"
"38811","29201781300",NA,NA,"29","Missouri","MO"
"38812","29077001000",NA,NA,"29","Missouri","MO"
"38813","29201780100",1,NA,"29","Missouri","MO"
"38814","29201781000",NA,1,"29","Missouri","MO"
"38815","29201780600",NA,NA,"29","Missouri","MO"
"38816","29201780400",NA,NA,"29","Missouri","MO"
"38817","29201781100",NA,NA,"29","Missouri","MO"
"38818","29189220442",NA,NA,"29","Missouri","MO"
"38819","29189220501",NA,NA,"29","Missouri","MO"
"38820","29201780700",NA,NA,"29","Missouri","MO"
"38821","29077001100",NA,NA,"29","Missouri","MO"
"38822","29201781200",2,NA,"29","Missouri","MO"
"38823","29077001200",NA,NA,"29","Missouri","MO"
"38824","29077001301",NA,NA,"29","Missouri","MO"
"38825","29189221332",NA,NA,"29","Missouri","MO"
"38826","29183311712",NA,NA,"29","Missouri","MO"
"38827","29077001302",NA,NA,"29","Missouri","MO"
"38828","29077001400",NA,NA,"29","Missouri","MO"
"38829","29183311151",NA,NA,"29","Missouri","MO"
"38830","29021000100",NA,NA,"29","Missouri","MO"
"38831","29077001500",NA,NA,"29","Missouri","MO"
"38832","29077001700",6,NA,"29","Missouri","MO"
"38833","29077003002",NA,NA,"29","Missouri","MO"
"38834","29077003100",1,NA,"29","Missouri","MO"
"38835","29077003200",3,NA,"29","Missouri","MO"
"38836","29019000600",NA,NA,"29","Missouri","MO"
"38837","29077003600",1,NA,"29","Missouri","MO"
"38838","29077003900",NA,NA,"29","Missouri","MO"
"38839","29077004700",NA,NA,"29","Missouri","MO"
"38840","29077004803",NA,NA,"29","Missouri","MO"
"38841","29077005002",NA,NA,"29","Missouri","MO"
"38842","29077005500",1,NA,"29","Missouri","MO"
"38843","29183311145",NA,NA,"29","Missouri","MO"
"38844","29183311148",NA,NA,"29","Missouri","MO"
"38845","29183311149",NA,NA,"29","Missouri","MO"
"38846","29183311147",NA,NA,"29","Missouri","MO"
"38847","29183311146",NA,NA,"29","Missouri","MO"
"38848","29077005600",2,NA,"29","Missouri","MO"
"38849","29077002300",6,NA,"29","Missouri","MO"
"38850","29077004103",NA,NA,"29","Missouri","MO"
"38851","29077004400",NA,NA,"29","Missouri","MO"
"38852","29077004900",NA,NA,"29","Missouri","MO"
"38853","29165030207",NA,NA,"29","Missouri","MO"
"38854","29083950300",4,NA,"29","Missouri","MO"
"38855","29083950500",8,1,"29","Missouri","MO"
"38856","29083950400",1,NA,"29","Missouri","MO"
"38857","29083950100",NA,NA,"29","Missouri","MO"
"38858","29083950200",1,NA,"29","Missouri","MO"
"38859","29083950600",11,NA,"29","Missouri","MO"
"38860","29095014400",NA,NA,"29","Missouri","MO"
"38861","29141470400",NA,NA,"29","Missouri","MO"
"38862","29141470300",1,1,"29","Missouri","MO"
"38863","29141470100",NA,NA,"29","Missouri","MO"
"38864","29141470500",NA,NA,"29","Missouri","MO"
"38865","29141470200",NA,NA,"29","Missouri","MO"
"38866","29095014501",NA,NA,"29","Missouri","MO"
"38867","29095014502",NA,NA,"29","Missouri","MO"
"38868","29095014601",NA,NA,"29","Missouri","MO"
"38869","29095014603",NA,NA,"29","Missouri","MO"
"38870","29095014604",NA,NA,"29","Missouri","MO"
"38871","29189220602",NA,NA,"29","Missouri","MO"
"38872","29189220701",NA,NA,"29","Missouri","MO"
"38873","29189220502",NA,NA,"29","Missouri","MO"
"38874","29189219300",NA,NA,"29","Missouri","MO"
"38875","29189219400",NA,NA,"29","Missouri","MO"
"38876","29189219500",NA,NA,"29","Missouri","MO"
"38877","29189219700",1,NA,"29","Missouri","MO"
"38878","29189219800",NA,NA,"29","Missouri","MO"
"38879","29189219900",NA,NA,"29","Missouri","MO"
"38880","29189220702",NA,NA,"29","Missouri","MO"
"38881","29189220703",NA,NA,"29","Missouri","MO"
"38882","29095014701",NA,NA,"29","Missouri","MO"
"38883","29095014702",NA,NA,"29","Missouri","MO"
"38884","29095014902",NA,NA,"29","Missouri","MO"
"38885","29095014904",NA,NA,"29","Missouri","MO"
"38886","29197470200",NA,NA,"29","Missouri","MO"
"38887","29197470100",NA,1,"29","Missouri","MO"
"38888","29189220300",NA,NA,"29","Missouri","MO"
"38889","29189220441",NA,NA,"29","Missouri","MO"
"38890","29189221000",2,NA,"29","Missouri","MO"
"38891","29189221100",NA,NA,"29","Missouri","MO"
"38892","29019002200",NA,NA,"29","Missouri","MO"
"38893","29043020202",NA,NA,"29","Missouri","MO"
"38894","29045950200",NA,NA,"29","Missouri","MO"
"38895","29045950100",NA,NA,"29","Missouri","MO"
"38896","29045950300",NA,1,"29","Missouri","MO"
"38897","29159480800",NA,NA,"29","Missouri","MO"
"38898","29227960100",NA,NA,"29","Missouri","MO"
"38899","29085470300",1,1,"29","Missouri","MO"
"38900","29085470500",1,NA,"29","Missouri","MO"
"38901","29085470100",1,NA,"29","Missouri","MO"
"38902","30025000100",1,1,"30","Montana","MT"
"38903","30055954000",2,NA,"30","Montana","MT"
"38904","30061964500",NA,NA,"30","Montana","MT"
"38905","30061964600",NA,1,"30","Montana","MT"
"38906","30013000700",4,NA,"30","Montana","MT"
"38907","30013000800",2,NA,"30","Montana","MT"
"38908","30075000100",1,1,"30","Montana","MT"
"38909","30013010100",1,NA,"30","Montana","MT"
"38910","30013001000",NA,NA,"30","Montana","MT"
"38911","30013001100",3,1,"30","Montana","MT"
"38912","30105100100",NA,NA,"30","Montana","MT"
"38913","30001000300",1,1,"30","Montana","MT"
"38914","30001000100",NA,NA,"30","Montana","MT"
"38915","30001000200",NA,NA,"30","Montana","MT"
"38916","30107000100",5,1,"30","Montana","MT"
"38917","30111000300",16,2,"30","Montana","MT"
"38918","30063001000",2,NA,"30","Montana","MT"
"38919","30063001200",NA,NA,"30","Montana","MT"
"38920","30063001500",NA,NA,"30","Montana","MT"
"38921","30029001000",11,1,"30","Montana","MT"
"38922","30063001303",NA,NA,"30","Montana","MT"
"38923","30083070100",NA,NA,"30","Montana","MT"
"38924","30083070300",NA,1,"30","Montana","MT"
"38925","30031000102",NA,NA,"30","Montana","MT"
"38926","30031000501",NA,NA,"30","Montana","MT"
"38927","30031000101",NA,NA,"30","Montana","MT"
"38928","30031000502",NA,NA,"30","Montana","MT"
"38929","30031000702",NA,NA,"30","Montana","MT"
"38930","30031000503",NA,NA,"30","Montana","MT"
"38931","30037000100",NA,NA,"30","Montana","MT"
"38932","30021000300",2,2,"30","Montana","MT"
"38933","30021000100",1,NA,"30","Montana","MT"
"38934","30021000200",NA,NA,"30","Montana","MT"
"38935","30091090200",1,NA,"30","Montana","MT"
"38936","30029000900",3,NA,"30","Montana","MT"
"38937","30029001400",NA,NA,"30","Montana","MT"
"38938","30029000100",NA,NA,"30","Montana","MT"
"38939","30029000800",2,NA,"30","Montana","MT"
"38940","30029000300",NA,NA,"30","Montana","MT"
"38941","30029001200",2,NA,"30","Montana","MT"
"38942","30029000700",NA,NA,"30","Montana","MT"
"38943","30013010600",4,NA,"30","Montana","MT"
"38944","30013002100",NA,1,"30","Montana","MT"
"38945","30013010400",NA,NA,"30","Montana","MT"
"38946","30013001600",11,NA,"30","Montana","MT"
"38947","30013002200",1,NA,"30","Montana","MT"
"38948","30013000100",NA,NA,"30","Montana","MT"
"38949","30013001800",2,NA,"30","Montana","MT"
"38950","30013002300",1,NA,"30","Montana","MT"
"38951","30013001700",1,NA,"30","Montana","MT"
"38952","30111001901",NA,NA,"30","Montana","MT"
"38953","30063000800",3,NA,"30","Montana","MT"
"38954","30013000900",NA,NA,"30","Montana","MT"
"38955","30013010700",NA,1,"30","Montana","MT"
"38956","30013000200",NA,NA,"30","Montana","MT"
"38957","30095966600",NA,NA,"30","Montana","MT"
"38958","30003940500",NA,NA,"30","Montana","MT"
"38959","30003000100",2,1,"30","Montana","MT"
"38960","30003940700",1,NA,"30","Montana","MT"
"38961","30003940600",NA,NA,"30","Montana","MT"
"38962","30023000400",NA,NA,"30","Montana","MT"
"38963","30023000300",2,2,"30","Montana","MT"
"38964","30065000200",17,1,"30","Montana","MT"
"38965","30065000100",NA,NA,"30","Montana","MT"
"38966","30111001401",NA,NA,"30","Montana","MT"
"38967","30111001902",NA,NA,"30","Montana","MT"
"38968","30111001703",NA,NA,"30","Montana","MT"
"38969","30111940000",NA,NA,"30","Montana","MT"
"38970","30009000200",NA,NA,"30","Montana","MT"
"38971","30009000100",NA,NA,"30","Montana","MT"
"38972","30009000500",NA,NA,"30","Montana","MT"
"38973","30009000300",3,NA,"30","Montana","MT"
"38974","30009000400",NA,NA,"30","Montana","MT"
"38975","30073977000",NA,1,"30","Montana","MT"
"38976","30081000401",NA,NA,"30","Montana","MT"
"38977","30081000202",NA,NA,"30","Montana","MT"
"38978","30081000402",NA,NA,"30","Montana","MT"
"38979","30081000201",NA,NA,"30","Montana","MT"
"38980","30093000100",2,4,"30","Montana","MT"
"38981","30095966500",NA,NA,"30","Montana","MT"
"38982","30095966400",3,NA,"30","Montana","MT"
"38983","30013001900",NA,NA,"30","Montana","MT"
"38984","30073977200",11,NA,"30","Montana","MT"
"38985","30071060200",3,NA,"30","Montana","MT"
"38986","30013000300",2,2,"30","Montana","MT"
"38987","30013000400",2,NA,"30","Montana","MT"
"38988","30111001300",NA,NA,"30","Montana","MT"
"38989","30111001702",NA,NA,"30","Montana","MT"
"38990","30111000704",NA,NA,"30","Montana","MT"
"38991","30111000902",NA,1,"30","Montana","MT"
"38992","30111000200",31,NA,"30","Montana","MT"
"38993","30111000702",NA,NA,"30","Montana","MT"
"38994","30111001801",NA,NA,"30","Montana","MT"
"38995","30111001802",NA,NA,"30","Montana","MT"
"38996","30111000701",NA,NA,"30","Montana","MT"
"38997","30111000901",NA,NA,"30","Montana","MT"
"38998","30111001100",NA,NA,"30","Montana","MT"
"38999","30111000800",NA,NA,"30","Montana","MT"
"39000","30017961800",NA,NA,"30","Montana","MT"
"39001","30017962000",5,1,"30","Montana","MT"
"39002","30049000501",NA,NA,"30","Montana","MT"
"39003","30049001202",NA,NA,"30","Montana","MT"
"39004","30049001201",NA,NA,"30","Montana","MT"
"39005","30015010300",5,NA,"30","Montana","MT"
"39006","30019020300",1,NA,"30","Montana","MT"
"39007","30003940400",1,NA,"30","Montana","MT"
"39008","30093000600",NA,NA,"30","Montana","MT"
"39009","30093000500",NA,NA,"30","Montana","MT"
"39010","30093000200",NA,NA,"30","Montana","MT"
"39011","30093000700",NA,NA,"30","Montana","MT"
"39012","30005940100",3,NA,"30","Montana","MT"
"39013","30005000200",4,NA,"30","Montana","MT"
"39014","30005000100",5,NA,"30","Montana","MT"
"39015","30005940200",1,NA,"30","Montana","MT"
"39016","30045000100",NA,NA,"30","Montana","MT"
"39017","30049000800",7,1,"30","Montana","MT"
"39018","30093000800",NA,NA,"30","Montana","MT"
"39019","30093000300",NA,NA,"30","Montana","MT"
"39020","30017961900",NA,NA,"30","Montana","MT"
"39021","30017961300",1,NA,"30","Montana","MT"
"39022","30017961600",2,1,"30","Montana","MT"
"39023","30017961500",NA,NA,"30","Montana","MT"
"39024","30091090400",NA,NA,"30","Montana","MT"
"39025","30093000400",NA,NA,"30","Montana","MT"
"39026","30039961700",NA,NA,"30","Montana","MT"
"39027","30047000200",NA,NA,"30","Montana","MT"
"39028","30047940600",3,NA,"30","Montana","MT"
"39029","30047000100",NA,NA,"30","Montana","MT"
"39030","30047940700",2,NA,"30","Montana","MT"
"39031","30047940400",4,1,"30","Montana","MT"
"39032","30047940500",5,NA,"30","Montana","MT"
"39033","30101000100",1,NA,"30","Montana","MT"
"39034","30101000200",5,1,"30","Montana","MT"
"39035","30049000300",NA,NA,"30","Montana","MT"
"39036","30049000700",2,NA,"30","Montana","MT"
"39037","30049000900",8,NA,"30","Montana","MT"
"39038","30049000100",NA,NA,"30","Montana","MT"
"39039","30049000600",NA,NA,"30","Montana","MT"
"39040","30049000200",1,NA,"30","Montana","MT"
"39041","30049001100",1,1,"30","Montana","MT"
"39042","30063001302",NA,NA,"30","Montana","MT"
"39043","30049000400",NA,NA,"30","Montana","MT"
"39044","30049001000",NA,NA,"30","Montana","MT"
"39045","30047940301",2,1,"30","Montana","MT"
"39046","30047940303",3,NA,"30","Montana","MT"
"39047","30063000700",4,NA,"30","Montana","MT"
"39048","30063001100",1,NA,"30","Montana","MT"
"39049","30063001600",NA,NA,"30","Montana","MT"
"39050","30063000202",NA,NA,"30","Montana","MT"
"39051","30063000400",NA,NA,"30","Montana","MT"
"39052","30063001400",NA,NA,"30","Montana","MT"
"39053","30063000500",1,NA,"30","Montana","MT"
"39054","30029001301",NA,NA,"30","Montana","MT"
"39055","30111000706",NA,NA,"30","Montana","MT"
"39056","30111000402",3,1,"30","Montana","MT"
"39057","30029000201",NA,NA,"30","Montana","MT"
"39058","30063000100",NA,NA,"30","Montana","MT"
"39059","30063000201",4,2,"30","Montana","MT"
"39060","30029000202",NA,NA,"30","Montana","MT"
"39061","30029000401",NA,NA,"30","Montana","MT"
"39062","30029001700",NA,NA,"30","Montana","MT"
"39063","30083070400",NA,NA,"30","Montana","MT"
"39064","30083070200",NA,NA,"30","Montana","MT"
"39065","30069000100",1,NA,"30","Montana","MT"
"39066","30029001302",NA,NA,"30","Montana","MT"
"39067","30111001402",NA,NA,"30","Montana","MT"
"39068","30103963500",NA,NA,"30","Montana","MT"
"39069","30111001502",NA,NA,"30","Montana","MT"
"39070","30111001501",NA,NA,"30","Montana","MT"
"39071","30111001704",NA,NA,"30","Montana","MT"
"39072","30023000500",1,5,"30","Montana","MT"
"39073","30105940600",4,NA,"30","Montana","MT"
"39074","30105100500",3,1,"30","Montana","MT"
"39075","30013001200",NA,NA,"30","Montana","MT"
"39076","30111000500",NA,NA,"30","Montana","MT"
"39077","30111000600",NA,NA,"30","Montana","MT"
"39078","30111001000",NA,NA,"30","Montana","MT"
"39079","30111001200",NA,NA,"30","Montana","MT"
"39080","30053000400",1,NA,"30","Montana","MT"
"39081","30053000300",NA,NA,"30","Montana","MT"
"39082","30053000500",NA,1,"30","Montana","MT"
"39083","30053000200",NA,1,"30","Montana","MT"
"39084","30053000100",NA,NA,"30","Montana","MT"
"39085","30111001803",NA,NA,"30","Montana","MT"
"39086","30111001804",NA,NA,"30","Montana","MT"
"39087","30041940300",6,NA,"30","Montana","MT"
"39088","30085080100",1,NA,"30","Montana","MT"
"39089","30085940002",8,2,"30","Montana","MT"
"39090","30085940001",11,1,"30","Montana","MT"
"39091","30087940400",14,NA,"30","Montana","MT"
"39092","30087000300",NA,NA,"30","Montana","MT"
"39093","30087000200",1,NA,"30","Montana","MT"
"39094","30087000100",1,1,"30","Montana","MT"
"39095","30027030100",5,1,"30","Montana","MT"
"39096","30027030200",11,2,"30","Montana","MT"
"39097","30049000502",1,NA,"30","Montana","MT"
"39098","30011000300",3,NA,"30","Montana","MT"
"39099","30031000103",NA,NA,"30","Montana","MT"
"39100","30031000701",NA,NA,"30","Montana","MT"
"39101","30031001600",NA,NA,"30","Montana","MT"
"39102","30111000705",NA,NA,"30","Montana","MT"
"39103","30029000402",NA,NA,"30","Montana","MT"
"39104","30041040300",12,NA,"30","Montana","MT"
"39105","30051050100",2,NA,"30","Montana","MT"
"39106","30031001500",2,NA,"30","Montana","MT"
"39107","30031000504",NA,NA,"30","Montana","MT"
"39108","30031001002",NA,NA,"30","Montana","MT"
"39109","30031001102",NA,NA,"30","Montana","MT"
"39110","30031001001",NA,NA,"30","Montana","MT"
"39111","30031001101",NA,NA,"30","Montana","MT"
"39112","30111000401",NA,NA,"30","Montana","MT"
"39113","30089000100",1,NA,"30","Montana","MT"
"39114","30089000200",NA,1,"30","Montana","MT"
"39115","30041040100",NA,NA,"30","Montana","MT"
"39116","30041040400",2,1,"30","Montana","MT"
"39117","30041040500",2,NA,"30","Montana","MT"
"39118","30041040200",1,NA,"30","Montana","MT"
"39119","30081000500",NA,1,"30","Montana","MT"
"39120","30057000300",1,1,"30","Montana","MT"
"39121","30057000200",NA,NA,"30","Montana","MT"
"39122","30057000100",NA,NA,"30","Montana","MT"
"39123","30013010800",9,NA,"30","Montana","MT"
"39124","30043962300",2,NA,"30","Montana","MT"
"39125","30043962201",NA,NA,"30","Montana","MT"
"39126","30043962202",4,3,"30","Montana","MT"
"39127","30077000200",3,3,"30","Montana","MT"
"39128","30077000100",NA,NA,"30","Montana","MT"
"39129","30101980000",NA,1,"30","Montana","MT"
"39130","30081000700",NA,NA,"30","Montana","MT"
"39131","30081000100",NA,NA,"30","Montana","MT"
"39132","30081000600",NA,NA,"30","Montana","MT"
"39133","30081000300",NA,NA,"30","Montana","MT"
"39134","30081000800",NA,NA,"30","Montana","MT"
"39135","30079000100",1,NA,"30","Montana","MT"
"39136","30007000200",NA,NA,"30","Montana","MT"
"39137","30007000100",4,1,"30","Montana","MT"
"39138","30031000800",NA,NA,"30","Montana","MT"
"39139","30109000100",NA,1,"30","Montana","MT"
"39140","30033000100",1,NA,"30","Montana","MT"
"39141","30015010200",4,1,"30","Montana","MT"
"39142","30035940200",21,NA,"30","Montana","MT"
"39143","30035976000",4,1,"30","Montana","MT"
"39144","30035940400",7,NA,"30","Montana","MT"
"39145","30035980000",NA,NA,"30","Montana","MT"
"39146","30029000602",NA,NA,"30","Montana","MT"
"39147","30029001100",2,NA,"30","Montana","MT"
"39148","30029000601",1,NA,"30","Montana","MT"
"39149","30029000203",NA,NA,"30","Montana","MT"
"39150","30067000200",2,NA,"30","Montana","MT"
"39151","30067000500",NA,NA,"30","Montana","MT"
"39152","30067000100",1,NA,"30","Montana","MT"
"39153","30067980600",NA,NA,"30","Montana","MT"
"39154","30067000400",2,NA,"30","Montana","MT"
"39155","30067000300",1,NA,"30","Montana","MT"
"39156","30031000600",NA,NA,"30","Montana","MT"
"39157","30031000400",NA,NA,"30","Montana","MT"
"39158","30031001200",NA,NA,"30","Montana","MT"
"39159","30031000300",2,NA,"30","Montana","MT"
"39160","30031000900",NA,2,"30","Montana","MT"
"39161","30031000200",NA,NA,"30","Montana","MT"
"39162","30099000100",1,NA,"30","Montana","MT"
"39163","30059000100",NA,1,"30","Montana","MT"
"39164","30099000200",NA,NA,"30","Montana","MT"
"39165","30099000300",1,NA,"30","Montana","MT"
"39166","30063001800",NA,NA,"30","Montana","MT"
"39167","30097967000",1,NA,"30","Montana","MT"
"39168","30063000300",14,NA,"30","Montana","MT"
"39169","30089940300",6,NA,"30","Montana","MT"
"39170","30063001304",NA,NA,"30","Montana","MT"
"39171","30063000902",NA,NA,"30","Montana","MT"
"39172","30063000901",2,NA,"30","Montana","MT"
"39173","31047968500",NA,1,"31","Nebraska","NE"
"39174","31047968100",NA,NA,"31","Nebraska","NE"
"39175","31055005700",NA,NA,"31","Nebraska","NE"
"39176","31055005800",NA,NA,"31","Nebraska","NE"
"39177","31019969700",NA,1,"31","Nebraska","NE"
"39178","31055005901",NA,NA,"31","Nebraska","NE"
"39179","31055006000",NA,NA,"31","Nebraska","NE"
"39180","31055006101",NA,NA,"31","Nebraska","NE"
"39181","31055006102",NA,NA,"31","Nebraska","NE"
"39182","31055006202",NA,NA,"31","Nebraska","NE"
"39183","31055006301",NA,NA,"31","Nebraska","NE"
"39184","31055007303",NA,NA,"31","Nebraska","NE"
"39185","31055007304",NA,NA,"31","Nebraska","NE"
"39186","31055007309",NA,NA,"31","Nebraska","NE"
"39187","31055007310",NA,NA,"31","Nebraska","NE"
"39188","31019969202",NA,NA,"31","Nebraska","NE"
"39189","31019969100",NA,NA,"31","Nebraska","NE"
"39190","31019969000",NA,NA,"31","Nebraska","NE"
"39191","31019968900",NA,NA,"31","Nebraska","NE"
"39192","31043010400",NA,NA,"31","Nebraska","NE"
"39193","31043010100",NA,NA,"31","Nebraska","NE"
"39194","31043010300",10,1,"31","Nebraska","NE"
"39195","31043010200",NA,NA,"31","Nebraska","NE"
"39196","31109000700",NA,NA,"31","Nebraska","NE"
"39197","31111959900",NA,NA,"31","Nebraska","NE"
"39198","31111960600",NA,NA,"31","Nebraska","NE"
"39199","31015975800",NA,NA,"31","Nebraska","NE"
"39200","31053964300",NA,NA,"31","Nebraska","NE"
"39201","31109002702",NA,NA,"31","Nebraska","NE"
"39202","31109002800",NA,NA,"31","Nebraska","NE"
"39203","31109003001",NA,NA,"31","Nebraska","NE"
"39204","31109003202",NA,NA,"31","Nebraska","NE"
"39205","31109003601",NA,1,"31","Nebraska","NE"
"39206","31109003605",NA,1,"31","Nebraska","NE"
"39207","31109003704",NA,NA,"31","Nebraska","NE"
"39208","31109003706",NA,NA,"31","Nebraska","NE"
"39209","31109003708",NA,NA,"31","Nebraska","NE"
"39210","31109003801",NA,NA,"31","Nebraska","NE"
"39211","31109003802",NA,NA,"31","Nebraska","NE"
"39212","31003979800",NA,NA,"31","Nebraska","NE"
"39213","31109003002",NA,NA,"31","Nebraska","NE"
"39214","31109002300",NA,NA,"31","Nebraska","NE"
"39215","31109001600",NA,NA,"31","Nebraska","NE"
"39216","31109001700",NA,NA,"31","Nebraska","NE"
"39217","31109001800",NA,NA,"31","Nebraska","NE"
"39218","31109002100",3,NA,"31","Nebraska","NE"
"39219","31109002200",NA,NA,"31","Nebraska","NE"
"39220","31109002701",NA,NA,"31","Nebraska","NE"
"39221","31147964500",NA,NA,"31","Nebraska","NE"
"39222","31119960801",NA,NA,"31","Nebraska","NE"
"39223","31065963900",NA,1,"31","Nebraska","NE"
"39224","31001966000",NA,NA,"31","Nebraska","NE"
"39225","31119960802",NA,NA,"31","Nebraska","NE"
"39226","31017975000",NA,1,"31","Nebraska","NE"
"39227","31167962100",NA,NA,"31","Nebraska","NE"
"39228","31167962200",NA,NA,"31","Nebraska","NE"
"39229","31109003003",NA,NA,"31","Nebraska","NE"
"39230","31109003102",NA,NA,"31","Nebraska","NE"
"39231","31045950600",1,NA,"31","Nebraska","NE"
"39232","31045950700",2,1,"31","Nebraska","NE"
"39233","31133967800",NA,NA,"31","Nebraska","NE"
"39234","31053964200",2,1,"31","Nebraska","NE"
"39235","31085961500",NA,NA,"31","Nebraska","NE"
"39236","31079000200",NA,NA,"31","Nebraska","NE"
"39237","31079000100",1,NA,"31","Nebraska","NE"
"39238","31079001300",NA,NA,"31","Nebraska","NE"
"39239","31079001400",1,NA,"31","Nebraska","NE"
"39240","31079000400",NA,NA,"31","Nebraska","NE"
"39241","31079000300",2,NA,"31","Nebraska","NE"
"39242","31151960700",NA,NA,"31","Nebraska","NE"
"39243","31151960600",NA,NA,"31","Nebraska","NE"
"39244","31151960800",NA,NA,"31","Nebraska","NE"
"39245","31151960900",NA,1,"31","Nebraska","NE"
"39246","31055003000",NA,NA,"31","Nebraska","NE"
"39247","31055003100",3,NA,"31","Nebraska","NE"
"39248","31055003200",3,NA,"31","Nebraska","NE"
"39249","31055003300",1,NA,"31","Nebraska","NE"
"39250","31055003402",NA,NA,"31","Nebraska","NE"
"39251","31055003500",NA,NA,"31","Nebraska","NE"
"39252","31179978600",NA,NA,"31","Nebraska","NE"
"39253","31179978700",4,NA,"31","Nebraska","NE"
"39254","31165950100",NA,NA,"31","Nebraska","NE"
"39255","31101000100",2,1,"31","Nebraska","NE"
"39256","31101000200",NA,NA,"31","Nebraska","NE"
"39257","31101000300",NA,NA,"31","Nebraska","NE"
"39258","31055003600",NA,NA,"31","Nebraska","NE"
"39259","31055003700",NA,NA,"31","Nebraska","NE"
"39260","31055003800",NA,1,"31","Nebraska","NE"
"39261","31055004000",NA,NA,"31","Nebraska","NE"
