"GEOID","BF_COUNT","PB_COUNT","STATE_NUM","STATE_TERR","STATE_CODE"
"21085950300",NA,3,"21","Kentucky","KY"
"21089040502",NA,1,"21","Kentucky","KY"
"21093001600",NA,2,"21","Kentucky","KY"
"21099970300",NA,1,"21","Kentucky","KY"
"21101020602",NA,2,"21","Kentucky","KY"
"21105970100",NA,1,"21","Kentucky","KY"
"21107970300",NA,1,"21","Kentucky","KY"
"21111010005",NA,1,"21","Kentucky","KY"
"21113060102",NA,1,"21","Kentucky","KY"
"21117063701",NA,1,"21","Kentucky","KY"
"21117065300",NA,1,"21","Kentucky","KY"
"21123960102",NA,1,"21","Kentucky","KY"
"21137920102",NA,1,"21","Kentucky","KY"
"21143960100",NA,2,"21","Kentucky","KY"
"21145031400",NA,1,"21","Kentucky","KY"
"21147960400",NA,2,"21","Kentucky","KY"
"21155970300",NA,1,"21","Kentucky","KY"
"21157950400",NA,1,"21","Kentucky","KY"
"21159950200",NA,2,"21","Kentucky","KY"
"21163970402",NA,1,"21","Kentucky","KY"
"21171930300",NA,1,"21","Kentucky","KY"
"21175950300",NA,1,"21","Kentucky","KY"
"21175950400",NA,1,"21","Kentucky","KY"
"21177960200",NA,1,"21","Kentucky","KY"
"21177960600",NA,1,"21","Kentucky","KY"
"21179930301",NA,1,"21","Kentucky","KY"
"21183920300",NA,1,"21","Kentucky","KY"
"21185030200",NA,3,"21","Kentucky","KY"
"21195930300",NA,1,"21","Kentucky","KY"
"21199930502",NA,1,"21","Kentucky","KY"
"21205950200",NA,2,"21","Kentucky","KY"
"21211040502",NA,1,"21","Kentucky","KY"
"21213970200",NA,1,"21","Kentucky","KY"
"21219950200",NA,1,"21","Kentucky","KY"
"21225950202",NA,1,"21","Kentucky","KY"
"21231920400",NA,1,"21","Kentucky","KY"
"21233960200",NA,2,"21","Kentucky","KY"
"21239050103",NA,1,"21","Kentucky","KY"
"22001960700",NA,1,"22","Louisiana","LA"
"22001960900",NA,2,"22","Louisiana","LA"
"22003950200",NA,4,"22","Louisiana","LA"
"22003950400",NA,1,"22","Louisiana","LA"
"22003950500",NA,1,"22","Louisiana","LA"
"22005031000",NA,1,"22","Louisiana","LA"
"22009030400",NA,1,"22","Louisiana","LA"
"22009030700",NA,3,"22","Louisiana","LA"
"22009030900",NA,1,"22","Louisiana","LA"
"22011960400",NA,1,"22","Louisiana","LA"
"22011960700",NA,1,"22","Louisiana","LA"
"22013970100",NA,1,"22","Louisiana","LA"
"22015010601",NA,1,"22","Louisiana","LA"
"22015010602",NA,1,"22","Louisiana","LA"
"22015011107",NA,1,"22","Louisiana","LA"
"22015011200",NA,4,"22","Louisiana","LA"
"22017024203",NA,1,"22","Louisiana","LA"
"22021000200",NA,1,"22","Louisiana","LA"
"22021000300",NA,4,"22","Louisiana","LA"
"22023970201",NA,1,"22","Louisiana","LA"
"22025000100",NA,2,"22","Louisiana","LA"
"22027950200",NA,2,"22","Louisiana","LA"
"22027950400",NA,1,"22","Louisiana","LA"
"22029000300",NA,1,"22","Louisiana","LA"
"22029000400",NA,1,"22","Louisiana","LA"
"22029000500",NA,2,"22","Louisiana","LA"
"22031950400",NA,1,"22","Louisiana","LA"
"22033003103",NA,1,"22","Louisiana","LA"
"22033004203",NA,1,"22","Louisiana","LA"
"22033980000",NA,1,"22","Louisiana","LA"
"22035000200",NA,3,"22","Louisiana","LA"
"22037951502",NA,1,"22","Louisiana","LA"
"22037951600",NA,1,"22","Louisiana","LA"
"22039950100",NA,1,"22","Louisiana","LA"
"22039950300",NA,2,"22","Louisiana","LA"
"22039950600",NA,1,"22","Louisiana","LA"
"22041950200",NA,1,"22","Louisiana","LA"
"22043020300",NA,1,"22","Louisiana","LA"
"22043020402",NA,3,"22","Louisiana","LA"
"22045030301",NA,2,"22","Louisiana","LA"
"22047953000",NA,1,"22","Louisiana","LA"
"22047953101",NA,1,"22","Louisiana","LA"
"22049970300",NA,1,"22","Louisiana","LA"
"22051020600",NA,1,"22","Louisiana","LA"
"22053000500",NA,1,"22","Louisiana","LA"
"22055000100",NA,1,"22","Louisiana","LA"
"22055001411",NA,1,"22","Louisiana","LA"
"22057020500",NA,2,"22","Louisiana","LA"
"22057021000",NA,1,"22","Louisiana","LA"
"22059970100",NA,1,"22","Louisiana","LA"
"22059970200",NA,1,"22","Louisiana","LA"
"22063040201",NA,1,"22","Louisiana","LA"
"22065960200",NA,4,"22","Louisiana","LA"
"22065960400",NA,1,"22","Louisiana","LA"
"22067950700",NA,1,"22","Louisiana","LA"
"22069000600",NA,2,"22","Louisiana","LA"
"22071006000",NA,1,"22","Louisiana","LA"
"22071006300",NA,1,"22","Louisiana","LA"
"22071014500",NA,7,"22","Louisiana","LA"
"22073010603",NA,2,"22","Louisiana","LA"
"22073011000",NA,3,"22","Louisiana","LA"
"22075050100",NA,1,"22","Louisiana","LA"
"22075050200",NA,1,"22","Louisiana","LA"
"22079013700",NA,1,"22","Louisiana","LA"
"22079013800",NA,3,"22","Louisiana","LA"
"22079980000",NA,1,"22","Louisiana","LA"
"22081960300",NA,2,"22","Louisiana","LA"
"22083970400",NA,2,"22","Louisiana","LA"
"22085000500",NA,2,"22","Louisiana","LA"
"22089062700",NA,1,"22","Louisiana","LA"
"22091951100",NA,1,"22","Louisiana","LA"
"22093040400",NA,1,"22","Louisiana","LA"
"22095070900",NA,2,"22","Louisiana","LA"
"22099020501",NA,1,"22","Louisiana","LA"
"22099020900",NA,1,"22","Louisiana","LA"
"22101040200",NA,1,"22","Louisiana","LA"
"22103040704",NA,1,"22","Louisiana","LA"
"22105953400",NA,1,"22","Louisiana","LA"
"22105954400",NA,1,"22","Louisiana","LA"
"22105954600",NA,1,"22","Louisiana","LA"
"22107000100",NA,1,"22","Louisiana","LA"
"22107000300",NA,2,"22","Louisiana","LA"
"22109001300",NA,1,"22","Louisiana","LA"
"22111960400",NA,1,"22","Louisiana","LA"
"22113950901",NA,1,"22","Louisiana","LA"
"22115950500",NA,1,"22","Louisiana","LA"
"22115950600",NA,1,"22","Louisiana","LA"
"22117950101",NA,1,"22","Louisiana","LA"
"22117950500",NA,1,"22","Louisiana","LA"
"22119031500",NA,1,"22","Louisiana","LA"
"22123000200",NA,1,"22","Louisiana","LA"
"22123000300",NA,1,"22","Louisiana","LA"
"22125951702",NA,1,"22","Louisiana","LA"
"22125951800",NA,2,"22","Louisiana","LA"
"22127960200",NA,1,"22","Louisiana","LA"
"22127960300",NA,1,"22","Louisiana","LA"
"23005003000",NA,1,"23","Maine","ME"
"23007971200",NA,1,"23","Maine","ME"
"23019000300",NA,1,"23","Maine","ME"
"23019000500",NA,1,"23","Maine","ME"
"23019031200",NA,1,"23","Maine","ME"
"23031029000",NA,1,"23","Maine","ME"
"24001000100",NA,1,"24","Maryland","MD"
"24001000200",NA,2,"24","Maryland","MD"
"24001001300",NA,3,"24","Maryland","MD"
"24003740400",NA,8,"24","Maryland","MD"
"24003751102",NA,1,"24","Maryland","MD"
"24003751500",NA,3,"24","Maryland","MD"
"24005490301",NA,1,"24","Maryland","MD"
"24005492600",NA,1,"24","Maryland","MD"
"24009860701",NA,1,"24","Maryland","MD"
"24011955302",NA,1,"24","Maryland","MD"
"24013505203",NA,1,"24","Maryland","MD"
"24013505206",NA,1,"24","Maryland","MD"
"24013507602",NA,1,"24","Maryland","MD"
"24013510000",NA,1,"24","Maryland","MD"
"24015030400",NA,1,"24","Maryland","MD"
"24017851001",NA,1,"24","Maryland","MD"
"24017851302",NA,1,"24","Maryland","MD"
"24019970702",NA,1,"24","Maryland","MD"
"24021751003",NA,2,"24","Maryland","MD"
"24021752900",NA,1,"24","Maryland","MD"
"24023000300",NA,2,"24","Maryland","MD"
"24023000400",NA,1,"24","Maryland","MD"
"24023000600",NA,1,"24","Maryland","MD"
"24025303802",NA,1,"24","Maryland","MD"
"24027601203",NA,2,"24","Maryland","MD"
"24031700312",NA,1,"24","Maryland","MD"
"24031700817",NA,1,"24","Maryland","MD"
"24031701002",NA,1,"24","Maryland","MD"
"24031701216",NA,1,"24","Maryland","MD"
"24033800605",NA,1,"24","Maryland","MD"
"24033801004",NA,1,"24","Maryland","MD"
"24035810300",NA,1,"24","Maryland","MD"
"24037875500",NA,1,"24","Maryland","MD"
"24039980400",NA,3,"24","Maryland","MD"
"24043000900",NA,1,"24","Maryland","MD"
"24043011000",NA,5,"24","Maryland","MD"
"24045010702",NA,2,"24","Maryland","MD"
"24045010800",NA,1,"24","Maryland","MD"
"24510080700",NA,1,"24","Maryland","MD"
"24510100200",NA,1,"24","Maryland","MD"
"24510100300",NA,7,"24","Maryland","MD"
"24510120400",NA,1,"24","Maryland","MD"
"24510120500",NA,1,"24","Maryland","MD"
"24510190300",NA,1,"24","Maryland","MD"
"24510200200",NA,1,"24","Maryland","MD"
"24510280500",NA,1,"24","Maryland","MD"
"25001010900",NA,1,"25","Massachusetts","MA"
"25001014100",NA,1,"25","Massachusetts","MA"
"25005653102",NA,3,"25","Massachusetts","MA"
"25007200300",NA,1,"25","Massachusetts","MA"
"25009212100",NA,2,"25","Massachusetts","MA"
"25013801604",NA,1,"25","Massachusetts","MA"
"25013810414",NA,2,"25","Massachusetts","MA"
"25013810902",NA,1,"25","Massachusetts","MA"
"25017316400",NA,1,"25","Massachusetts","MA"
"25017352102",NA,1,"25","Massachusetts","MA"
"25017361200",NA,1,"25","Massachusetts","MA"
"25017361300",NA,1,"25","Massachusetts","MA"
"25017388200",NA,1,"25","Massachusetts","MA"
"25021402500",NA,1,"25","Massachusetts","MA"
"25021409101",NA,3,"25","Massachusetts","MA"
"25021411302",NA,1,"25","Massachusetts","MA"
"25023511400",NA,1,"25","Massachusetts","MA"
"25023525300",NA,4,"25","Massachusetts","MA"
"25023530600",NA,2,"25","Massachusetts","MA"
"25025020303",NA,1,"25","Massachusetts","MA"
"25025980300",NA,1,"25","Massachusetts","MA"
"25025981100",NA,2,"25","Massachusetts","MA"
"25027707500",NA,1,"25","Massachusetts","MA"
"25027729100",NA,1,"25","Massachusetts","MA"
"25027761200",NA,2,"25","Massachusetts","MA"
"26001970100",NA,1,"26","Michigan","MI"
"26017280300",NA,1,"26","Michigan","MI"
"26017285202",NA,1,"26","Michigan","MI"
"26019000300",NA,1,"26","Michigan","MI"
"26021010600",NA,1,"26","Michigan","MI"
"26027002100",NA,1,"26","Michigan","MI"
"26029001500",NA,1,"26","Michigan","MI"
"26033970300",NA,1,"26","Michigan","MI"
"26033980200",NA,1,"26","Michigan","MI"
"26033980300",NA,1,"26","Michigan","MI"
"26035001300",NA,1,"26","Michigan","MI"
"26037010901",NA,1,"26","Michigan","MI"
"26039960100",NA,1,"26","Michigan","MI"
"26039960200",NA,2,"26","Michigan","MI"
"26041970500",NA,1,"26","Michigan","MI"
"26051000700",NA,1,"26","Michigan","MI"
"26053950100",NA,1,"26","Michigan","MI"
"26053950300",NA,1,"26","Michigan","MI"
"26055550300",NA,1,"26","Michigan","MI"
"26057000400",NA,2,"26","Michigan","MI"
"26061000800",NA,1,"26","Michigan","MI"
"26067982200",NA,3,"26","Michigan","MI"
"26069000500",NA,1,"26","Michigan","MI"
"26071000200",NA,1,"26","Michigan","MI"
"26071000500",NA,1,"26","Michigan","MI"
"26075005800",NA,5,"26","Michigan","MI"
"26077000600",NA,1,"26","Michigan","MI"
"26079950300",NA,1,"26","Michigan","MI"
"26081001101",NA,3,"26","Michigan","MI"
"26087336500",NA,2,"26","Michigan","MI"
"26091061700",NA,2,"26","Michigan","MI"
"26093725100",NA,1,"26","Michigan","MI"
"26093743400",NA,1,"26","Michigan","MI"
"26093744600",NA,2,"26","Michigan","MI"
"26103001200",NA,1,"26","Michigan","MI"
"26103002800",NA,2,"26","Michigan","MI"
"26109960700",NA,1,"26","Michigan","MI"
"26111290600",NA,1,"26","Michigan","MI"
"26111290700",NA,1,"26","Michigan","MI"
"26113960200",NA,1,"26","Michigan","MI"
"26115832400",NA,1,"26","Michigan","MI"
"26117970800",NA,1,"26","Michigan","MI"
"26119910200",NA,1,"26","Michigan","MI"
"26121003700",NA,1,"26","Michigan","MI"
"26123970700",NA,1,"26","Michigan","MI"
"26125130100",NA,1,"26","Michigan","MI"
"26125145700",NA,1,"26","Michigan","MI"
"26127010400",NA,1,"26","Michigan","MI"
"26129950200",NA,1,"26","Michigan","MI"
"26131970200",NA,1,"26","Michigan","MI"
"26137950300",NA,1,"26","Michigan","MI"
"26145010302",NA,1,"26","Michigan","MI"
"26155031600",NA,1,"26","Michigan","MI"
"26155031700",NA,1,"26","Michigan","MI"
"26161414000",NA,2,"26","Michigan","MI"
"26161421900",NA,2,"26","Michigan","MI"
"26161422900",NA,2,"26","Michigan","MI"
"26161445000",NA,1,"26","Michigan","MI"
"26163561200",NA,1,"26","Michigan","MI"
"26163561700",NA,1,"26","Michigan","MI"
"26165380600",NA,1,"26","Michigan","MI"
"27001770300",NA,1,"27","Minnesota","MN"
"27003050229",NA,5,"27","Minnesota","MN"
"27003050501",NA,1,"27","Minnesota","MN"
"27003050505",NA,1,"27","Minnesota","MN"
"27005450500",NA,2,"27","Minnesota","MN"
"27007450200",NA,2,"27","Minnesota","MN"
"27007450600",NA,1,"27","Minnesota","MN"
"27007450702",NA,1,"27","Minnesota","MN"
"27007940001",NA,1,"27","Minnesota","MN"
"27009020100",NA,1,"27","Minnesota","MN"
"27013170200",NA,1,"27","Minnesota","MN"
"27015960101",NA,1,"27","Minnesota","MN"
"27015960200",NA,1,"27","Minnesota","MN"
"27017070400",NA,1,"27","Minnesota","MN"
"27017070500",NA,2,"27","Minnesota","MN"
"27019090402",NA,1,"27","Minnesota","MN"
"27019091000",NA,1,"27","Minnesota","MN"
"27023950600",NA,1,"27","Minnesota","MN"
"27025110200",NA,1,"27","Minnesota","MN"
"27025110501",NA,1,"27","Minnesota","MN"
"27029000100",NA,1,"27","Minnesota","MN"
"27031480100",NA,1,"27","Minnesota","MN"
"27033270300",NA,1,"27","Minnesota","MN"
"27035951000",NA,1,"27","Minnesota","MN"
"27035951100",NA,1,"27","Minnesota","MN"
"27035951200",NA,1,"27","Minnesota","MN"
"27041450702",NA,1,"27","Minnesota","MN"
"27043460300",NA,1,"27","Minnesota","MN"
"27043460400",NA,1,"27","Minnesota","MN"
"27045960400",NA,1,"27","Minnesota","MN"
"27047180600",NA,1,"27","Minnesota","MN"
"27053026610",NA,2,"27","Minnesota","MN"
"27053105400",NA,1,"27","Minnesota","MN"
"27055020500",NA,1,"27","Minnesota","MN"
"27057070600",NA,1,"27","Minnesota","MN"
"27059130301",NA,1,"27","Minnesota","MN"
"27061480400",NA,1,"27","Minnesota","MN"
"27061480802",NA,1,"27","Minnesota","MN"
"27061480900",NA,1,"27","Minnesota","MN"
"27065480300",NA,1,"27","Minnesota","MN"
"27067780500",NA,2,"27","Minnesota","MN"
"27069090200",NA,1,"27","Minnesota","MN"
"27071790200",NA,1,"27","Minnesota","MN"
"27073180100",NA,1,"27","Minnesota","MN"
"27077460300",NA,1,"27","Minnesota","MN"
"27079950500",NA,1,"27","Minnesota","MN"
"27081201001",NA,1,"27","Minnesota","MN"
"27083360300",NA,1,"27","Minnesota","MN"
"27085950700",NA,1,"27","Minnesota","MN"
"27089080400",NA,1,"27","Minnesota","MN"
"27091790500",NA,1,"27","Minnesota","MN"
"27093560400",NA,1,"27","Minnesota","MN"
"27095170500",NA,1,"27","Minnesota","MN"
"27095970200",NA,1,"27","Minnesota","MN"
"27097780600",NA,1,"27","Minnesota","MN"
"27099000410",NA,1,"27","Minnesota","MN"
"27101900300",NA,1,"27","Minnesota","MN"
"27103480400",NA,2,"27","Minnesota","MN"
"27105105400",NA,1,"27","Minnesota","MN"
"27107960300",NA,1,"27","Minnesota","MN"
"27109002300",NA,2,"27","Minnesota","MN"
"27111961000",NA,2,"27","Minnesota","MN"
"27113090400",NA,2,"27","Minnesota","MN"
"27113090500",NA,1,"27","Minnesota","MN"
"27115950200",NA,1,"27","Minnesota","MN"
"27115950400",NA,1,"27","Minnesota","MN"
"27115950800",NA,1,"27","Minnesota","MN"
"27117460300",NA,1,"27","Minnesota","MN"
"27119020700",NA,2,"27","Minnesota","MN"
"27123034202",NA,1,"27","Minnesota","MN"
"27123037403",NA,1,"27","Minnesota","MN"
"27123042504",NA,1,"27","Minnesota","MN"
"27127750300",NA,1,"27","Minnesota","MN"
"27129790500",NA,1,"27","Minnesota","MN"
"27131070700",NA,2,"27","Minnesota","MN"
"27131070902",NA,1,"27","Minnesota","MN"
"27133570300",NA,1,"27","Minnesota","MN"
"27135970300",NA,1,"27","Minnesota","MN"
"27137000100",NA,1,"27","Minnesota","MN"
"27137002000",NA,1,"27","Minnesota","MN"
"27137011100",NA,1,"27","Minnesota","MN"
"27137012300",NA,1,"27","Minnesota","MN"
"27139080302",NA,1,"27","Minnesota","MN"
"27139080500",NA,2,"27","Minnesota","MN"
"27139080800",NA,1,"27","Minnesota","MN"
"27141030503",NA,1,"27","Minnesota","MN"
"27141031500",NA,1,"27","Minnesota","MN"
"27143170300",NA,1,"27","Minnesota","MN"
"27145011600",NA,1,"27","Minnesota","MN"
"27147960400",NA,1,"27","Minnesota","MN"
"27151960200",NA,2,"27","Minnesota","MN"
"27151960400",NA,1,"27","Minnesota","MN"
"27153790600",NA,1,"27","Minnesota","MN"
"27157490100",NA,1,"27","Minnesota","MN"
"27159480300",NA,1,"27","Minnesota","MN"
"27161790500",NA,2,"27","Minnesota","MN"
"27163070703",NA,1,"27","Minnesota","MN"
"27163070801",NA,1,"27","Minnesota","MN"
"27163070802",NA,1,"27","Minnesota","MN"
"27165950200",NA,1,"27","Minnesota","MN"
"27167950100",NA,1,"27","Minnesota","MN"
"27169670500",NA,1,"27","Minnesota","MN"
"27171100703",NA,1,"27","Minnesota","MN"
"27173970100",NA,1,"27","Minnesota","MN"
"28001000100",NA,1,"28","Mississippi","MS"
"28001000700",NA,2,"28","Mississippi","MS"
"28005950100",NA,1,"28","Mississippi","MS"
"28007060600",NA,1,"28","Mississippi","MS"
"28009950100",NA,1,"28","Mississippi","MS"
"28011950200",NA,2,"28","Mississippi","MS"
"28011950400",NA,1,"28","Mississippi","MS"
"28013950300",NA,1,"28","Mississippi","MS"
"28015950200",NA,1,"28","Mississippi","MS"
"28017950300",NA,2,"28","Mississippi","MS"
"28019950300",NA,1,"28","Mississippi","MS"
"28021950200",NA,1,"28","Mississippi","MS"
"28031950200",NA,1,"28","Mississippi","MS"
"28037950100",NA,1,"28","Mississippi","MS"
"28039950200",NA,2,"28","Mississippi","MS"
"28041950100",NA,1,"28","Mississippi","MS"
"28041950200",NA,1,"28","Mississippi","MS"
"28043950400",NA,1,"28","Mississippi","MS"
"28045030400",NA,1,"28","Mississippi","MS"
"28047980000",NA,1,"28","Mississippi","MS"
"28051950200",NA,1,"28","Mississippi","MS"
"28053950300",NA,1,"28","Mississippi","MS"
"28055950100",NA,1,"28","Mississippi","MS"
"28057950300",NA,1,"28","Mississippi","MS"
"28061950200",NA,1,"28","Mississippi","MS"
"28063950200",NA,2,"28","Mississippi","MS"
"28065950100",NA,1,"28","Mississippi","MS"
"28069030100",NA,1,"28","Mississippi","MS"
"28071950201",NA,1,"28","Mississippi","MS"
"28073020400",NA,1,"28","Mississippi","MS"
"28075000900",NA,1,"28","Mississippi","MS"
"28075010400",NA,1,"28","Mississippi","MS"
"28077960200",NA,1,"28","Mississippi","MS"
"28079040400",NA,1,"28","Mississippi","MS"
"28083950200",NA,1,"28","Mississippi","MS"
"28083950400",NA,2,"28","Mississippi","MS"
"28085950600",NA,1,"28","Mississippi","MS"
"28089030400",NA,2,"28","Mississippi","MS"
"28091950400",NA,1,"28","Mississippi","MS"
"28095950700",NA,1,"28","Mississippi","MS"
"28101050300",NA,1,"28","Mississippi","MS"
"28103950300",NA,2,"28","Mississippi","MS"
"28107950300",NA,1,"28","Mississippi","MS"
"28109950200",NA,1,"28","Mississippi","MS"
"28111950200",NA,1,"28","Mississippi","MS"
"28115950300",NA,1,"28","Mississippi","MS"
"28117950100",NA,1,"28","Mississippi","MS"
"28119950200",NA,1,"28","Mississippi","MS"
"28121020302",NA,1,"28","Mississippi","MS"
"28121020500",NA,2,"28","Mississippi","MS"
"28121020801",NA,1,"28","Mississippi","MS"
"28123020500",NA,2,"28","Mississippi","MS"
"28127950200",NA,1,"28","Mississippi","MS"
"28127950500",NA,1,"28","Mississippi","MS"
"28129950200",NA,1,"28","Mississippi","MS"
"28131020100",NA,1,"28","Mississippi","MS"
"28133950100",NA,1,"28","Mississippi","MS"
"28133950401",NA,1,"28","Mississippi","MS"
"28137950400",NA,1,"28","Mississippi","MS"
"28141950200",NA,1,"28","Mississippi","MS"
"28143950200",NA,1,"28","Mississippi","MS"
"28145950300",NA,1,"28","Mississippi","MS"
"28147950200",NA,1,"28","Mississippi","MS"
"28151001300",NA,1,"28","Mississippi","MS"
"28153950200",NA,1,"28","Mississippi","MS"
"28157950200",NA,3,"28","Mississippi","MS"
"28159950100",NA,1,"28","Mississippi","MS"
"28163950100",NA,4,"28","Mississippi","MS"
"29001950300",NA,1,"29","Missouri","MO"
"29003010200",NA,1,"29","Missouri","MO"
"29005950200",NA,1,"29","Missouri","MO"
"29007950100",NA,1,"29","Missouri","MO"
"29009960500",NA,1,"29","Missouri","MO"
"29011960300",NA,1,"29","Missouri","MO"
"29017950200",NA,1,"29","Missouri","MO"
"29019001503",NA,2,"29","Missouri","MO"
"29019001504",NA,1,"29","Missouri","MO"
"29021000600",NA,2,"29","Missouri","MO"
"29023950201",NA,2,"29","Missouri","MO"
"29023950500",NA,3,"29","Missouri","MO"
"29025950200",NA,1,"29","Missouri","MO"
"29027070300",NA,9,"29","Missouri","MO"
"29027070400",NA,1,"29","Missouri","MO"
"29029950500",NA,1,"29","Missouri","MO"
"29029950800",NA,1,"29","Missouri","MO"
"29031880400",NA,1,"29","Missouri","MO"
"29031881300",NA,1,"29","Missouri","MO"
"29033960300",NA,1,"29","Missouri","MO"
"29037061400",NA,1,"29","Missouri","MO"
"29039870300",NA,1,"29","Missouri","MO"
"29041470200",NA,1,"29","Missouri","MO"
"29043020500",NA,1,"29","Missouri","MO"
"29045950300",NA,1,"29","Missouri","MO"
"29047021205",NA,1,"29","Missouri","MO"
"29047021806",NA,1,"29","Missouri","MO"
"29049960300",NA,1,"29","Missouri","MO"
"29051020198",NA,2,"29","Missouri","MO"
"29051020600",NA,1,"29","Missouri","MO"
"29053950200",NA,2,"29","Missouri","MO"
"29055450400",NA,1,"29","Missouri","MO"
"29057480100",NA,1,"29","Missouri","MO"
"29059480200",NA,1,"29","Missouri","MO"
"29061470100",NA,1,"29","Missouri","MO"
"29063080100",NA,2,"29","Missouri","MO"
"29065960400",NA,1,"29","Missouri","MO"
"29071800601",NA,1,"29","Missouri","MO"
"29077000200",NA,1,"29","Missouri","MO"
"29077004201",NA,2,"29","Missouri","MO"
"29079960300",NA,1,"29","Missouri","MO"
"29081950300",NA,2,"29","Missouri","MO"
"29087960300",NA,1,"29","Missouri","MO"
"29091090800",NA,1,"29","Missouri","MO"
"29093950100",NA,1,"29","Missouri","MO"
"29093950300",NA,1,"29","Missouri","MO"
"29097011600",NA,1,"29","Missouri","MO"
"29099700502",NA,2,"29","Missouri","MO"
"29101960600",NA,1,"29","Missouri","MO"
"29105960400",NA,1,"29","Missouri","MO"
"29107090100",NA,1,"29","Missouri","MO"
"29107090300",NA,1,"29","Missouri","MO"
"29109470200",NA,2,"29","Missouri","MO"
"29111970300",NA,1,"29","Missouri","MO"
"29113810301",NA,1,"29","Missouri","MO"
"29113810304",NA,1,"29","Missouri","MO"
"29117480100",NA,1,"29","Missouri","MO"
"29117480400",NA,2,"29","Missouri","MO"
"29119070400",NA,1,"29","Missouri","MO"
"29125880298",NA,1,"29","Missouri","MO"
"29127960100",NA,1,"29","Missouri","MO"
"29127960800",NA,1,"29","Missouri","MO"
"29131962800",NA,1,"29","Missouri","MO"
"29133950100",NA,1,"29","Missouri","MO"
"29133950200",NA,1,"29","Missouri","MO"
"29135385400",NA,1,"29","Missouri","MO"
"29139970200",NA,2,"29","Missouri","MO"
"29145020300",NA,1,"29","Missouri","MO"
"29147470400",NA,1,"29","Missouri","MO"
"29147470500",NA,1,"29","Missouri","MO"
"29149480100",NA,1,"29","Missouri","MO"
"29149480200",NA,1,"29","Missouri","MO"
"29151490200",NA,1,"29","Missouri","MO"
"29153470100",NA,1,"29","Missouri","MO"
"29157470300",NA,1,"29","Missouri","MO"
"29161890800",NA,1,"29","Missouri","MO"
"29163460300",NA,1,"29","Missouri","MO"
"29163460400",NA,1,"29","Missouri","MO"
"29165030500",NA,1,"29","Missouri","MO"
"29167960300",NA,2,"29","Missouri","MO"
"29169470400",NA,1,"29","Missouri","MO"
"29175490600",NA,1,"29","Missouri","MO"
"29177080100",NA,1,"29","Missouri","MO"
"29179380100",NA,2,"29","Missouri","MO"
"29183310502",NA,1,"29","Missouri","MO"
"29183311003",NA,1,"29","Missouri","MO"
"29185480300",NA,1,"29","Missouri","MO"
"29186960200",NA,1,"29","Missouri","MO"
"29187950700",NA,1,"29","Missouri","MO"
"29187950902",NA,1,"29","Missouri","MO"
"29189210100",NA,6,"29","Missouri","MO"
"29189216500",NA,2,"29","Missouri","MO"
"29189221503",NA,1,"29","Missouri","MO"
"29189221621",NA,1,"29","Missouri","MO"
"29197470100",NA,1,"29","Missouri","MO"
"29199480200",NA,1,"29","Missouri","MO"
"29201781000",NA,1,"29","Missouri","MO"
"29207470300",NA,2,"29","Missouri","MO"
"29209090200",NA,1,"29","Missouri","MO"
"29215480100",NA,1,"29","Missouri","MO"
"29215480400",NA,1,"29","Missouri","MO"
"29217950400",NA,1,"29","Missouri","MO"
"29219820102",NA,1,"29","Missouri","MO"
"29223690200",NA,1,"29","Missouri","MO"
"29225470202",NA,1,"29","Missouri","MO"
"29225470402",NA,1,"29","Missouri","MO"
"29229490200",NA,1,"29","Missouri","MO"
"30013002100",NA,1,"30","Montana","MT"
"30013010700",NA,1,"30","Montana","MT"
"30031000900",NA,2,"30","Montana","MT"
"30053000200",NA,1,"30","Montana","MT"
"30053000500",NA,1,"30","Montana","MT"
"30059000100",NA,1,"30","Montana","MT"
"30061964600",NA,1,"30","Montana","MT"
"30073977000",NA,1,"30","Montana","MT"
"30081000500",NA,1,"30","Montana","MT"
"30083070300",NA,1,"30","Montana","MT"
"30089000200",NA,1,"30","Montana","MT"
"30101980000",NA,1,"30","Montana","MT"
"30109000100",NA,1,"30","Montana","MT"
"30111000902",NA,1,"30","Montana","MT"
"31001965700",NA,1,"31","Nebraska","NE"
"31001965900",NA,1,"31","Nebraska","NE"
"31003979700",NA,1,"31","Nebraska","NE"
"31017975000",NA,1,"31","Nebraska","NE"
"31019969204",NA,1,"31","Nebraska","NE"
"31019969700",NA,1,"31","Nebraska","NE"
"31029961900",NA,1,"31","Nebraska","NE"
"31031955800",NA,1,"31","Nebraska","NE"
"31033955000",NA,1,"31","Nebraska","NE"
"31041971900",NA,1,"31","Nebraska","NE"
"31047968500",NA,1,"31","Nebraska","NE"
"31049955400",NA,1,"31","Nebraska","NE"
"31051977600",NA,1,"31","Nebraska","NE"
"31055003800",NA,1,"31","Nebraska","NE"
"31057962300",NA,1,"31","Nebraska","NE"
"31063961100",NA,1,"31","Nebraska","NE"
"31065963900",NA,1,"31","Nebraska","NE"
"31067965000",NA,1,"31","Nebraska","NE"
"31081969300",NA,1,"31","Nebraska","NE"
"31083964200",NA,1,"31","Nebraska","NE"
"31087962700",NA,1,"31","Nebraska","NE"
"31089974300",NA,1,"31","Nebraska","NE"
"31097967600",NA,2,"31","Nebraska","NE"
"31107976200",NA,1,"31","Nebraska","NE"
"31109000201",NA,1,"31","Nebraska","NE"
