X,Y,ID,COMPONENT,SITE_NAME,JOINT_BASE,STATE_TERR,BRAC_SITE,STATE_CODE,STATE_NUM,TRACT_ZIP,TRACT_FOLDER,TRACT_FILE
-74.5313851978809,40.0107602837754,"308",AF Active,Fort Dix,Joint Base McGuire - Dix - Lakehurst,New Jersey,NO,NJ,"34",tracts/tl_2019_34_tract.zip,tracts/tl_2019_34_tract/,tl_2019_34_tract.shp
-75.5922269877045,44.124400325649,"309",Army Active,Fort Drum,N/A,New York,NO,NY,"36",tracts/tl_2019_36_tract.zip,tracts/tl_2019_36_tract/,tl_2019_36_tract.shp
-76.5997190344125,37.1340381252798,"310",Army Active,Fort Eustis,Joint Base Langley - Eustis,Virginia,NO,VA,"51",tracts/tl_2019_51_tract.zip,tracts/tl_2019_51_tract/,tl_2019_51_tract.shp
-76.7437197758254,39.1057192655503,"311",Army Active,Fort George G Meade,N/A,Maryland,NO,MD,"24",tracts/tl_2019_24_tract.zip,tracts/tl_2019_24_tract/,tl_2019_24_tract.shp
-74.0513220220848,40.3116007176091,"312",Army Active,Fort Monmouth Main Post,N/A,New Jersey,NO,NJ,"34",tracts/tl_2019_34_tract.zip,tracts/tl_2019_34_tract/,tl_2019_34_tract.shp
-77.0166739697879,38.8669738305149,"313",Army Active,Fort Lesley J McNair,Joint Base Myer - Henderson Hall,District of Columbia,NO,DC,"11",tracts/tl_2019_11_tract.zip,tracts/tl_2019_11_tract/,tl_2019_11_tract.shp
-76.3083007254472,37.0045255386714,"314",Army Active,Fort Monroe,N/A,Virginia,YES,VA,"51",tracts/tl_2019_51_tract.zip,tracts/tl_2019_51_tract/,tl_2019_51_tract.shp
-77.0808134505283,38.8807643942319,"315",Army Active,Fort Myer,Joint Base Myer - Henderson Hall,Virginia,NO,VA,"51",tracts/tl_2019_51_tract.zip,tracts/tl_2019_51_tract/,tl_2019_51_tract.shp
-112.342849474622,40.2968543091405,"316",Army Active,Deseret Chemical Depot,N/A,Utah,YES,UT,"49",tracts/tl_2019_49_tract.zip,tracts/tl_2019_49_tract/,tl_2019_49_tract.shp
-122.576554657923,47.0796805659374,"317",Army Active,Fort Lewis,Joint Base Lewis - McChord,Washington,NO,WA,"53",tracts/tl_2019_53_tract.zip,tracts/tl_2019_53_tract/,tl_2019_53_tract.shp
-91.2431618037319,40.7925543064754,"318",Army Active,Iowa AAP,N/A,Iowa,NO,IA,"19",tracts/tl_2019_19_tract.zip,tracts/tl_2019_19_tract/,tl_2019_19_tract.shp
-95.1815240194878,37.2873946667806,"319",Army Active,Kansas AAP,N/A,Kansas,YES,KS,"20",tracts/tl_2019_20_tract.zip,tracts/tl_2019_20_tract/,tl_2019_20_tract.shp
-87.4223986616171,39.8501683437669,"320",Army Active,Newport Chem Depot,N/A,Indiana,YES,IN,"18",tracts/tl_2019_18_tract.zip,tracts/tl_2019_18_tract/,tl_2019_18_tract.shp
-119.440925732035,45.8371193158676,"321",Army Active,Umatilla Chem Depot,N/A,Oregon,NO,OR,"41",tracts/tl_2019_41_tract.zip,tracts/tl_2019_41_tract/,tl_2019_41_tract.shp
-157.889580746925,21.3620312117265,"322",Army Active,Tripler AMC,N/A,Hawaii,NO,HI,"15",tracts/tl_2019_15_tract.zip,tracts/tl_2019_15_tract/,tl_2019_15_tract.shp
-84.328512272555,33.622364029181,"323",Army Active,Fort Gillem,N/A,Georgia,YES,GA,"13",tracts/tl_2019_13_tract.zip,tracts/tl_2019_13_tract/,tl_2019_13_tract.shp
-84.4348746802573,33.7071998813646,"324",Army Active,Fort McPherson,N/A,Georgia,YES,GA,"13",tracts/tl_2019_13_tract.zip,tracts/tl_2019_13_tract/,tl_2019_13_tract.shp
-98.4377664923919,29.4603941260853,"325",Army Active,Fort Sam Houston,Joint Base San Antonio,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-94.2516162831141,33.4371621005328,"326",Army Active,Lone Star AAP,N/A,Texas,YES,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-95.9396137696078,34.8220605928608,"327",Army Active,McAlester AAP,N/A,Oklahoma,NO,OK,"40",tracts/tl_2019_40_tract.zip,tracts/tl_2019_40_tract/,tl_2019_40_tract.shp
-106.519413458089,33.4098047793808,"328",Army Active,White Sands Missile Range,N/A,New Mexico,NO,NM,"35",tracts/tl_2019_35_tract.zip,tracts/tl_2019_35_tract/,tl_2019_35_tract.shp
-98.5768327103982,29.685100882847,"329",Army Active,Camp Bullis,Joint Base San Antonio,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-77.450587529146,37.4187699357907,"330",Army Active,Defense General Supply Center,N/A,Virginia,NO,VA,"51",tracts/tl_2019_51_tract.zip,tracts/tl_2019_51_tract/,tl_2019_51_tract.shp
-85.1239120450946,35.0910905931504,"331",Army Active,Volunteer AAP,N/A,Tennessee,NO,TN,"47",tracts/tl_2019_47_tract.zip,tracts/tl_2019_47_tract/,tl_2019_47_tract.shp
-94.1349264766258,32.6681247471442,"332",Army Active,Longhorn AAP,N/A,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-110.101234595881,38.9616419914067,"333",Army Active,Green River Test Complex,N/A,Utah,NO,UT,"49",tracts/tl_2019_49_tract.zip,tracts/tl_2019_49_tract/,tl_2019_49_tract.shp
-89.7372369937972,43.3588711526705,"334",Army Active,Badger AAP,N/A,Wisconsin,NO,WI,"55",tracts/tl_2019_55_tract.zip,tracts/tl_2019_55_tract/,tl_2019_55_tract.shp
-98.4913370863275,40.9246073279663,"335",Army Active,Cornhusker AAP,N/A,Nebraska,NO,NE,"31",tracts/tl_2019_31_tract.zip,tracts/tl_2019_31_tract/,tl_2019_31_tract.shp
-85.6474449927403,38.4061613124156,"336",Army Active,Indiana AAP,N/A,Indiana,YES,IN,"18",tracts/tl_2019_18_tract.zip,tracts/tl_2019_18_tract/,tl_2019_18_tract.shp
-88.1290051393009,41.3893904784731,"337",Army Active,Joliet AAP Kankakee,N/A,Illinois,NO,IL,"17",tracts/tl_2019_17_tract.zip,tracts/tl_2019_17_tract/,tl_2019_17_tract.shp
-90.5425165903473,41.5178539040405,"338",Army Active,Rock Island Arsenal,N/A,Illinois,NO,IL,"17",tracts/tl_2019_17_tract.zip,tracts/tl_2019_17_tract/,tl_2019_17_tract.shp
-82.8987922888508,39.9797468372111,"339",Army Active,Defense Supply Center Columbus,N/A,Ohio,NO,OH,"39",tracts/tl_2019_39_tract.zip,tracts/tl_2019_39_tract/,tl_2019_39_tract.shp
-90.3431700660966,42.2308460014258,"340",Army Active,Savanna Depot Act,N/A,Illinois,YES,IL,"17",tracts/tl_2019_17_tract.zip,tracts/tl_2019_17_tract/,tl_2019_17_tract.shp
-158.205004697017,21.5310292006821,"341",Army Active,Makua Mil Reserve,N/A,Hawaii,NO,HI,"15",tracts/tl_2019_15_tract.zip,tracts/tl_2019_15_tract/,tl_2019_15_tract.shp
-76.2072586556768,39.4078125022008,"342",Army Active,Aberdeen Proving Ground,N/A,Maryland,NO,MD,"24",tracts/tl_2019_24_tract.zip,tracts/tl_2019_24_tract/,tl_2019_24_tract.shp
-77.1735397545252,40.2098624928932,"343",Army Active,Carlisle Barracks,N/A,Pennsylvania,NO,PA,"42",tracts/tl_2019_42_tract.zip,tracts/tl_2019_42_tract/,tl_2019_42_tract.shp
-80.1622454205028,40.3980134372486,"344",Army Active,Charles E Kelly Support Facility,Joint Base McGuire-Dix-Lakehurst,Pennsylvania,NO,PA,"42",tracts/tl_2019_42_tract.zip,tracts/tl_2019_42_tract/,tl_2019_42_tract.shp
-77.1448798608918,38.7003192655384,"345",Army Active,Fort Belvoir,N/A,Virginia,NO,VA,"51",tracts/tl_2019_51_tract.zip,tracts/tl_2019_51_tract/,tl_2019_51_tract.shp
-77.4278504468251,39.4388176527193,"346",Army Active,Fort Detrick,N/A,Maryland,NO,MD,"24",tracts/tl_2019_24_tract.zip,tracts/tl_2019_24_tract/,tl_2019_24_tract.shp
-74.0294897941039,40.608635561681,"347",Army Active,Fort Hamilton,N/A,New York,NO,NY,"36",tracts/tl_2019_36_tract.zip,tracts/tl_2019_36_tract/,tl_2019_36_tract.shp
-77.3344596865324,37.2463507688349,"348",Army Active,Fort Lee,N/A,Virginia,NO,VA,"51",tracts/tl_2019_51_tract.zip,tracts/tl_2019_51_tract/,tl_2019_51_tract.shp
-77.6914464704188,40.0181237503828,"349",Army Active,Letterkenny Army Depot,N/A,Pennsylvania,NO,PA,"42",tracts/tl_2019_42_tract.zip,tracts/tl_2019_42_tract/,tl_2019_42_tract.shp
-74.5438187427717,40.9549176884555,"350",Army Active,Picatinny Arsenal,N/A,New Jersey,NO,NJ,"34",tracts/tl_2019_34_tract.zip,tracts/tl_2019_34_tract/,tl_2019_34_tract.shp
-80.5420829419706,37.1873562025905,"351",Army Active,Radford AAP,N/A,Virginia,NO,VA,"51",tracts/tl_2019_51_tract.zip,tracts/tl_2019_51_tract/,tl_2019_51_tract.shp
-75.6659088024252,41.4041794363333,"352",Army Active,Scranton AAP,N/A,Pennsylvania,NO,PA,"42",tracts/tl_2019_42_tract.zip,tracts/tl_2019_42_tract/,tl_2019_42_tract.shp
-75.4296261060666,41.1987759895634,"353",Army Active,Tobyhanna Army Depot,N/A,Pennsylvania,NO,PA,"42",tracts/tl_2019_42_tract.zip,tracts/tl_2019_42_tract/,tl_2019_42_tract.shp
-76.9605330069111,39.0328808334766,"354",Army Active,USA Adelphi Laboratory Ctr,N/A,Maryland,NO,MD,"24",tracts/tl_2019_24_tract.zip,tracts/tl_2019_24_tract/,tl_2019_24_tract.shp
-77.0311239341875,38.9749863677722,"355",Army Active,Walter Reed AMC Main Post,N/A,District of Columbia,YES,DC,"11",tracts/tl_2019_11_tract.zip,tracts/tl_2019_11_tract/,tl_2019_11_tract.shp
-73.7081345928226,42.7198480459728,"356",Army Active,Watervliet Arsenal,N/A,New York,NO,NY,"36",tracts/tl_2019_36_tract.zip,tracts/tl_2019_36_tract/,tl_2019_36_tract.shp
-73.9979957125258,41.3719026207843,"357",Army Active,West Point Mil Reservation,N/A,New York,NO,NY,"36",tracts/tl_2019_36_tract.zip,tracts/tl_2019_36_tract/,tl_2019_36_tract.shp
-83.0411785156957,42.4971879917915,"358",Army Active,Detroit Arsenal,N/A,Michigan,NO,MI,"26",tracts/tl_2019_26_tract.zip,tracts/tl_2019_26_tract/,tl_2019_26_tract.shp
-113.280078168664,40.158856967892,"359",Army Active,Dugway Proving Ground,N/A,Utah,NO,UT,"49",tracts/tl_2019_49_tract.zip,tracts/tl_2019_49_tract/,tl_2019_49_tract.shp
-94.9183780428056,39.363937132336,"360",Army Active,Fort Leavenworth,N/A,Kansas,NO,KS,"20",tracts/tl_2019_20_tract.zip,tracts/tl_2019_20_tract/,tl_2019_20_tract.shp
-92.1572878629374,37.7057852064982,"361",Army Active,Fort Leonard Wood,N/A,Missouri,NO,MO,"29",tracts/tl_2019_29_tract.zip,tracts/tl_2019_29_tract/,tl_2019_29_tract.shp
-90.6765707903554,44.0335692455623,"362",Army Reserve,Fort McCoy,N/A,Wisconsin,NO,WI,"55",tracts/tl_2019_55_tract.zip,tracts/tl_2019_55_tract/,tl_2019_55_tract.shp
-96.8207863213602,39.1866483255379,"363",Army Active,Fort Riley,N/A,Kansas,NO,KS,"20",tracts/tl_2019_20_tract.zip,tracts/tl_2019_20_tract/,tl_2019_20_tract.shp
-76.423707299755,37.0976575515855,"364",AF Active,Langley FH Annex,Joint Base Langley - Eustis,Virginia,NO,VA,"51",tracts/tl_2019_51_tract.zip,tracts/tl_2019_51_tract/,tl_2019_51_tract.shp
-81.3429483345703,27.6500944344731,"365",AF Active,Arbuckle Airfield,N/A,Florida,NO,FL,"12",tracts/tl_2019_12_tract.zip,tracts/tl_2019_12_tract/,tl_2019_12_tract.shp
-77.9131911878208,33.981138227323,"366",AF Active,Fort Fisher Recreation Site,N/A,North Carolina,NO,NC,"37",tracts/tl_2019_37_tract.zip,tracts/tl_2019_37_tract/,tl_2019_37_tract.shp
-123.546179774815,38.8921771520994,"367",AF Active,Point Arena AFS,N/A,California,NO,CA,"06",tracts/tl_2019_06_tract.zip,tracts/tl_2019_06_tract/,tl_2019_06_tract.shp
-105.939570262569,32.7704852475561,"368",AF Active,Boles Wells System Annex,N/A,New Mexico,NO,NM,"35",tracts/tl_2019_35_tract.zip,tracts/tl_2019_35_tract/,tl_2019_35_tract.shp
-103.195900729864,44.0431554748549,"369",AF Active,Dakota Ridge FH Annex,N/A,South Dakota,NO,SD,"46",tracts/tl_2019_46_tract.zip,tracts/tl_2019_46_tract/,tl_2019_46_tract.shp
-115.136699999628,36.2394000005539,"370",AF Active,Nellis System Annex,N/A,Nevada,NO,NV,"32",tracts/tl_2019_32_tract.zip,tracts/tl_2019_32_tract/,tl_2019_32_tract.shp
-114.982800000116,36.2417000004561,"371",AF Active,Nellis AFB,N/A,Nevada,NO,NV,"32",tracts/tl_2019_32_tract.zip,tracts/tl_2019_32_tract/,tl_2019_32_tract.shp
-92.5417030233939,31.3255551487638,"372",AF Active,England AFB,N/A,Louisiana,YES,LA,"22",tracts/tl_2019_22_tract.zip,tracts/tl_2019_22_tract/,tl_2019_22_tract.shp
-117.199995309342,38.1408293725434,"373",AF Active,Tonopah AFS Z164,N/A,Nevada,NO,NV,"32",tracts/tl_2019_32_tract.zip,tracts/tl_2019_32_tract/,tl_2019_32_tract.shp
-116.767373453304,37.8828499793229,"374",AF Active,Tonopah Auxiliary Airfield Annex #2,N/A,Nevada,NO,NV,"32",tracts/tl_2019_32_tract.zip,tracts/tl_2019_32_tract/,tl_2019_32_tract.shp
-83.3784932014736,44.4532894247208,"375",AF Active,Wurtsmith AFB,N/A,Michigan,YES,MI,"26",tracts/tl_2019_26_tract.zip,tracts/tl_2019_26_tract/,tl_2019_26_tract.shp
-96.244206115421,41.3462187788216,"376",AF Active,Offutt Communications Annex #2 Globecom,N/A,Nebraska,NO,NE,"31",tracts/tl_2019_31_tract.zip,tracts/tl_2019_31_tract/,tl_2019_31_tract.shp
-95.954187526848,41.1269719380444,"377",AF Active,Offutt FH Annex,N/A,Nebraska,NO,NE,"31",tracts/tl_2019_31_tract.zip,tracts/tl_2019_31_tract/,tl_2019_31_tract.shp
-116.240366220545,37.4028490742617,"378",AF Active,Nellis Air Force Range,N/A,Nevada,NO,NV,"32",tracts/tl_2019_32_tract.zip,tracts/tl_2019_32_tract/,tl_2019_32_tract.shp
-81.2778908618606,27.6470324426127,"379",AF Active,Avon Park AF Range,N/A,Florida,NO,FL,"12",tracts/tl_2019_12_tract.zip,tracts/tl_2019_12_tract/,tl_2019_12_tract.shp
-121.395127780616,39.1209291729199,"380",AF Active,Beale AFB,N/A,California,NO,CA,"06",tracts/tl_2019_06_tract.zip,tracts/tl_2019_06_tract/,tl_2019_06_tract.shp
-99.8390404144776,32.4228109528087,"381",AF Active,Dyess AFB,N/A,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-103.093530886182,44.151977785025,"382",AF Active,Ellsworth AFB Site # 1,N/A,South Dakota,NO,SD,"46",tracts/tl_2019_46_tract.zip,tracts/tl_2019_46_tract/,tl_2019_46_tract.shp
-106.10600653238,32.8717800470819,"383",AF Active,Holloman AFB,N/A,New Mexico,NO,NM,"35",tracts/tl_2019_35_tract.zip,tracts/tl_2019_35_tract/,tl_2019_35_tract.shp
-95.9097313652553,41.116091105563,"384",AF Active,Offutt AFB,N/A,Nebraska,NO,NE,"31",tracts/tl_2019_31_tract.zip,tracts/tl_2019_31_tract/,tl_2019_31_tract.shp
-77.9624852945383,35.3479295336978,"385",AF Active,Seymour Johnson AFB,N/A,North Carolina,NO,NC,"37",tracts/tl_2019_37_tract.zip,tracts/tl_2019_37_tract/,tl_2019_37_tract.shp
-80.4705006213654,33.9746071924655,"386",AF Active,Shaw AFB,N/A,South Carolina,NO,SC,"45",tracts/tl_2019_45_tract.zip,tracts/tl_2019_45_tract/,tl_2019_45_tract.shp
-76.3624485156329,37.0865603853913,"387",AF Active,Langley AFB,Joint Base Langley - Eustis,Virginia,NO,VA,"51",tracts/tl_2019_51_tract.zip,tracts/tl_2019_51_tract/,tl_2019_51_tract.shp
-83.1985609615516,30.9696186089634,"388",AF Active,Moody AFB,N/A,Georgia,NO,GA,"13",tracts/tl_2019_13_tract.zip,tracts/tl_2019_13_tract/,tl_2019_13_tract.shp
-110.882765450099,32.1768664065926,"389",AF Active,Davis-Monthan AFB,N/A,Arizona,NO,AZ,"04",tracts/tl_2019_04_tract.zip,tracts/tl_2019_04_tract/,tl_2019_04_tract.shp
-115.865866169499,43.0489348833059,"390",AF Active,Mountain Home AFB,N/A,Idaho,NO,ID,"16",tracts/tl_2019_16_tract.zip,tracts/tl_2019_16_tract/,tl_2019_16_tract.shp
-115.67633702948,36.5876155702497,"391",AF Active,Creech AFB,N/A,Nevada,NO,NV,"32",tracts/tl_2019_32_tract.zip,tracts/tl_2019_32_tract/,tl_2019_32_tract.shp
-78.9292500090111,33.6782868026192,"392",AF Active,Myrtle Beach AFB,N/A,South Carolina,NO,SC,"45",tracts/tl_2019_45_tract.zip,tracts/tl_2019_45_tract/,tl_2019_45_tract.shp
-121.390856780689,38.8696536183856,"393",AF Active,Lincoln Communication Annex,N/A,California,NO,CA,"06",tracts/tl_2019_06_tract.zip,tracts/tl_2019_06_tract/,tl_2019_06_tract.shp
-67.065595168379,18.4636699622414,"394",AF Active,Isabela N00207-AB,N/A,Puerto Rico,NO,PR,"72",tracts/tl_2019_72_tract.zip,tracts/tl_2019_72_tract/,tl_2019_72_tract.shp
-66.2781631239252,18.0051912515639,"395",AF Active,Salinas N00207-JA,N/A,Puerto Rico,NO,PR,"72",tracts/tl_2019_72_tract.zip,tracts/tl_2019_72_tract/,tl_2019_72_tract.shp
-98.5854921067702,29.3797881539044,"396",AF Active,Kelly Field Annex,Joint Base San Antonio,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-88.9575219995669,30.4079410011044,"397",AF Active,Keesler Training Annex #1,N/A,Mississippi,NO,MS,"28",tracts/tl_2019_28_tract.zip,tracts/tl_2019_28_tract/,tl_2019_28_tract.shp
-85.6449000002999,30.2384000009495,"398",AF Active,Lynn Haven Defense Fuel Sup,N/A,Florida,NO,FL,"12",tracts/tl_2019_12_tract.zip,tracts/tl_2019_12_tract/,tl_2019_12_tract.shp
-88.5794591907728,32.940331259072,"399",AF Active,Columbus Auxiliary Airfield,N/A,Mississippi,NO,MS,"28",tracts/tl_2019_28_tract.zip,tracts/tl_2019_28_tract/,tl_2019_28_tract.shp
-86.245899999831,32.4045000008613,"400",AF Active,Maxwell AFB Gunter Annex,N/A,Alabama,NO,AL,"01",tracts/tl_2019_01_tract.zip,tracts/tl_2019_01_tract/,tl_2019_01_tract.shp
-112.528333000383,33.716667000691,"401",AF Active,Luke Air Force Auxiliary Field #1,N/A,Arizona,NO,AZ,"04",tracts/tl_2019_04_tract.zip,tracts/tl_2019_04_tract/,tl_2019_04_tract.shp
-112.321837000047,33.5384620004548,"402",AF Active,Luke Waste Annex,N/A,Arizona,NO,AZ,"04",tracts/tl_2019_04_tract.zip,tracts/tl_2019_04_tract/,tl_2019_04_tract.shp
-98.1275000003692,36.7385000009064,"403",AF Active,Kegelman Air Force Auxiliary Field,N/A,Oklahoma,NO,OK,"40",tracts/tl_2019_40_tract.zip,tracts/tl_2019_40_tract/,tl_2019_40_tract.shp
-100.405254000296,31.4326180010356,"404",AF Active,Goodfellow AFB,N/A,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-112.360129268706,33.539912852403,"405",AF Active,Luke AFB,N/A,Arizona,NO,AZ,"04",tracts/tl_2019_04_tract.zip,tracts/tl_2019_04_tract/,tl_2019_04_tract.shp
-86.3568553885399,32.382502982424,"406",AF Active,Maxwell AFB,N/A,Alabama,NO,AL,"01",tracts/tl_2019_01_tract.zip,tracts/tl_2019_01_tract/,tl_2019_01_tract.shp
-98.5006697949533,33.9782451740052,"407",AF Active,Sheppard AFB,N/A,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-85.549232024889,30.0450578101661,"408",AF Active,Tyndall AFB,N/A,Florida,NO,FL,"12",tracts/tl_2019_12_tract.zip,tracts/tl_2019_12_tract/,tl_2019_12_tract.shp
-113.055857274961,32.6406229999339,"409",AF Active,The Barry M Goldwater Air Force Range,N/A,Arizona,NO,AZ,"04",tracts/tl_2019_04_tract.zip,tracts/tl_2019_04_tract/,tl_2019_04_tract.shp
-98.2784739504386,29.5298209014195,"410",AF Active,Randolph AFB,Joint Base San Antonio,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-100.786641793289,29.3539216414572,"411",AF Active,Laughlin AFB,N/A,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-97.9116299141635,36.3418568419524,"412",AF Active,Vance AFB,N/A,Oklahoma,NO,OK,"40",tracts/tl_2019_40_tract.zip,tracts/tl_2019_40_tract/,tl_2019_40_tract.shp
-88.4511209207734,33.6413019728232,"413",AF Active,Columbus AFB,N/A,Mississippi,NO,MS,"28",tracts/tl_2019_28_tract.zip,tracts/tl_2019_28_tract/,tl_2019_28_tract.shp
-99.274512398261,34.6639124899075,"414",AF Active,Altus AFB,N/A,Oklahoma,NO,OK,"40",tracts/tl_2019_40_tract.zip,tracts/tl_2019_40_tract/,tl_2019_40_tract.shp
-112.719641000276,32.8860020011965,"415",AF Active,Gila Bend Air Force Auxiliary Field,N/A,Arizona,NO,AZ,"04",tracts/tl_2019_04_tract.zip,tracts/tl_2019_04_tract/,tl_2019_04_tract.shp
-98.6105345749381,29.3881368588774,"416",AF Active,Lackland AFB,Joint Base San Antonio,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-98.5705773851115,29.6826243656781,"417",AF Active,Camp Bullis Training Annex,Joint Base San Antonio,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-100.280445813877,29.1183496596892,"418",AF Active,Laughlin AFB Aux 1,N/A,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-97.9039764399778,29.5657673533163,"419",AF Active,Seguin Air Force Auxiliary Field,Joint Base San Antonio,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-93.5998974171961,32.5001504709702,"420",AF Active,Barksdale AFB,N/A,Louisiana,NO,LA,"22",tracts/tl_2019_22_tract.zip,tracts/tl_2019_22_tract/,tl_2019_22_tract.shp
-111.182024792857,47.5064857446755,"421",AF Active,Malmstrom AFB,N/A,Montana,NO,MT,"30",tracts/tl_2019_30_tract.zip,tracts/tl_2019_30_tract/,tl_2019_30_tract.shp
-122.0893333336,37.4303000005686,"422",AF Active,Ozol Defense Fuel Support Point,N/A,California,NO,CA,"06",tracts/tl_2019_06_tract.zip,tracts/tl_2019_06_tract/,tl_2019_06_tract.shp
-121.928299999885,38.3470000008682,"423",AF Active,Travis System Annex #2,N/A,California,NO,CA,"06",tracts/tl_2019_06_tract.zip,tracts/tl_2019_06_tract/,tl_2019_06_tract.shp
-117.544699999577,47.6570000008932,"424",AF Active,White Bluff Site #1,N/A,Washington,NO,WA,"53",tracts/tl_2019_53_tract.zip,tracts/tl_2019_53_tract/,tl_2019_53_tract.shp
-117.394,48.477700000575,"425",AF Active,Cusick Survival TS,N/A,Washington,NO,WA,"53",tracts/tl_2019_53_tract.zip,tracts/tl_2019_53_tract/,tl_2019_53_tract.shp
-117.648229677296,47.6185445565479,"426",AF Active,Fairchild AFB,N/A,Washington,NO,WA,"53",tracts/tl_2019_53_tract.zip,tracts/tl_2019_53_tract/,tl_2019_53_tract.shp
-92.1385135779839,34.903971671315,"427",AF Active,Little Rock AFB,N/A,Arkansas,NO,AR,"05",tracts/tl_2019_05_tract.zip,tracts/tl_2019_05_tract/,tl_2019_05_tract.shp
-97.9030701562967,48.7245309320685,"428",AF Active,Cavalier AS,N/A,North Dakota,NO,ND,"38",tracts/tl_2019_38_tract.zip,tracts/tl_2019_38_tract/,tl_2019_38_tract.shp
-97.39125146717,47.9554760287668,"429",AF Active,Grand Forks AFB,N/A,North Dakota,NO,ND,"38",tracts/tl_2019_38_tract.zip,tracts/tl_2019_38_tract/,tl_2019_38_tract.shp
-97.0861388887829,47.9486515936946,"430",AF Active,Defense Fuel Support Point,N/A,North Dakota,NO,ND,"38",tracts/tl_2019_38_tract.zip,tracts/tl_2019_38_tract/,tl_2019_38_tract.shp
-79.0624641179682,35.1888582580466,"431",AF Active,Pope AFB Munitions Storage Area,N/A,North Carolina,NO,NC,"37",tracts/tl_2019_37_tract.zip,tracts/tl_2019_37_tract/,tl_2019_37_tract.shp
-79.0115784693643,35.1725281806801,"432",AF Active,Pope AFB Site # 1,N/A,North Carolina,NO,NC,"37",tracts/tl_2019_37_tract.zip,tracts/tl_2019_37_tract/,tl_2019_37_tract.shp
-119.293279999602,47.1206500011544,"433",AF Active,Grant Training Annex,Joint Base Lewis - McChord,Washington,NO,WA,"53",tracts/tl_2019_53_tract.zip,tracts/tl_2019_53_tract/,tl_2019_53_tract.shp
-122.29314000044,47.9050800007535,"434",AF Active,Mukilteo Defense Fuel Support Point,Joint Base Lewis - McChord,Washington,NO,WA,"53",tracts/tl_2019_53_tract.zip,tracts/tl_2019_53_tract/,tl_2019_53_tract.shp
-122.485183960516,47.1344905177226,"435",AF Active,McChord AFB,Joint Base Lewis - McChord,Washington,NO,WA,"53",tracts/tl_2019_53_tract.zip,tracts/tl_2019_53_tract/,tl_2019_53_tract.shp
-82.5010211136873,27.8436019035588,"436",AF Active,MacDill AFB,N/A,Florida,NO,FL,"12",tracts/tl_2019_12_tract.zip,tracts/tl_2019_12_tract/,tl_2019_12_tract.shp
-90.2086137336083,38.5913804956719,"437",AF Active,St Louis AFS,N/A,Missouri,NO,MO,"29",tracts/tl_2019_29_tract.zip,tracts/tl_2019_29_tract/,tl_2019_29_tract.shp
-75.4668532134113,39.1277768721167,"438",AF Active,Dover AFB,N/A,Delaware,NO,DE,"10",tracts/tl_2019_10_tract.zip,tracts/tl_2019_10_tract/,tl_2019_10_tract.shp
-97.2602736743911,37.6251839484106,"439",AF Active,McConnell AFB,N/A,Kansas,NO,KS,"20",tracts/tl_2019_20_tract.zip,tracts/tl_2019_20_tract/,tl_2019_20_tract.shp
-104.300907944248,38.7580242750492,"440",AF Active,USAF Academy Auxiliary Airfield,N/A,Colorado,NO,CO,"08",tracts/tl_2019_08_tract.zip,tracts/tl_2019_08_tract/,tl_2019_08_tract.shp
-104.865347905146,38.9948340908505,"441",AF Active,USAF Academy,N/A,Colorado,NO,CO,"08",tracts/tl_2019_08_tract.zip,tracts/tl_2019_08_tract/,tl_2019_08_tract.shp
-117.848968003062,34.8904541606427,"442",AF Active,Edwards AFB,N/A,California,NO,CA,"06",tracts/tl_2019_06_tract.zip,tracts/tl_2019_06_tract/,tl_2019_06_tract.shp
